,chr_loc,start,stop,name,prom_lengths
3132,10.0,449202.0,450665.0,POL31,709.0
3133,10.0,451020.0,451934.0,SUI2,803.0
3134,10.0,452430.0,453446.0,YJR008W,844.0
3135,10.0,454681.0,453683.0,TDH2,765.0
3136,10.0,456239.0,457774.0,MET3,753.0
3138,10.0,460418.0,459795.0,YJR012C,700.0
3139,10.0,460382.0,461593.0,GPI14,747.0
3140,10.0,461829.0,462425.0,TMA22,747.0
3142,10.0,466208.0,464451.0,ILV3,715.0
3143,10.0,467033.0,466521.0,ESS1,722.0
3145,10.0,468281.0,467232.0,TES1,719.0
3147,10.0,469579.0,468555.0,REC107,731.0
3148,10.0,469784.0,470113.0,LSM8,781.0
3150,10.0,470964.0,470230.0,MDE1,713.0
3151,10.0,471671.0,471138.0,BNA1,791.0
3152,10.0,472760.0,474082.0,YJR026W,700.0
3153,10.0,472760.0,478028.0,YJR027W,700.0
3157,10.0,490812.0,486586.0,GEA1,778.0
3158,10.0,491081.0,492262.0,CPR7,724.0
3159,10.0,496451.0,492378.0,RAV1,738.0
3160,10.0,496683.0,497009.0,PET191,789.0
3161,10.0,497355.0,500612.0,RAD26,728.0
3162,10.0,503391.0,500713.0,HUL4,871.0
3165,10.0,503936.0,507301.0,YJR039W,700.0
3166,10.0,507746.0,510085.0,GEF1,750.0
3167,10.0,513763.0,510239.0,URB2,768.0
3168,10.0,514055.0,516289.0,NUP85,723.0
3169,10.0,517513.0,516461.0,POL32,755.0
3170,10.0,519185.0,518763.0,VPS55,775.0
3171,10.0,521602.0,519638.0,SSC1,839.0
3172,10.0,522048.0,523862.0,TAH11,733.0
3173,10.0,525381.0,524908.0,ANB1,748.0
3174,10.0,526335.0,526664.0,CYC1,751.0
3175,10.0,528476.0,526884.0,UTR1,718.0
3176,10.0,528697.0,529404.0,ISY1,727.0
3177,10.0,529861.0,531366.0,OSM1,733.0
3178,10.0,532062.0,533759.0,RAD7,742.0
3179,10.0,534027.0,535751.0,BFA1,756.0
3180,10.0,536056.0,537549.0,YJR054W,780.0
3182,10.0,542502.0,541792.0,YJR056C,878.0
3183,10.0,544062.0,544712.0,CDC8,712.0
3184,10.0,545175.0,544732.0,APS2,731.0
3185,10.0,545787.0,548243.0,PTK2,790.0
3186,10.0,548759.0,549814.0,CBF1,811.0
3187,10.0,550511.0,553318.0,YJR061W,700.0
3188,10.0,554849.0,553476.0,NTA1,716.0
3189,10.0,555195.0,555572.0,RPA12,747.0
3190,10.0,555914.0,557602.0,CCT5,751.0
3191,10.0,559158.0,557809.0,ARP3,726.0
3192,10.0,559416.0,566828.0,TOR1,733.0
3193,10.0,567444.0,567019.0,YAE1,706.0
3194,10.0,567643.0,568704.0,RFC2,750.0
3195,10.0,569399.0,568806.0,HAM1,733.0
3196,10.0,570598.0,569621.0,LIA1,742.0
3198,10.0,572124.0,570967.0,NPA3,733.0
3199,10.0,572935.0,572315.0,OPI3,724.0
3200,10.0,573095.0,573751.0,MOG1,700.0
3201,10.0,573981.0,575171.0,HOC1,754.0
3202,10.0,576601.0,575354.0,CDC11,742.0
3203,10.0,578190.0,577255.0,MIR1,727.0
3204,10.0,578860.0,580221.0,BNA2,700.0
3206,10.0,581616.0,580432.0,AIM24,726.0
3207,10.0,582255.0,581914.0,EAF6,807.0
3208,10.0,583537.0,582608.0,ACF4,719.0
3209,10.0,583733.0,585004.0,CSN12,726.0
3210,10.0,585437.0,585120.0,YJR085C,729.0
3211,10.0,586068.0,586400.0,STE18,730.0
3213,10.0,587373.0,586495.0,EMC2,746.0
3214,10.0,587718.0,590582.0,BIR1,859.0
3215,10.0,594327.0,590872.0,GRR1,996.0
3216,10.0,598336.0,595061.0,JSN1,739.0
3217,10.0,598735.0,603078.0,BUD4,778.0
3218,10.0,604203.0,603220.0,FIP1,768.0
3219,10.0,605651.0,604569.0,IME1,1200.0
3220,10.0,609773.0,610741.0,SFC1,915.0
3221,10.0,611195.0,612043.0,YJR096W,801.0
3222,10.0,612413.0,612931.0,JJJ3,784.0
3224,10.0,615576.0,616286.0,YUH1,1200.0
3225,10.0,617334.0,616351.0,AIM25,750.0
3226,10.0,618234.0,619034.0,RSM26,789.0
3227,10.0,619765.0,619157.0,VPS25,779.0
3228,10.0,620754.0,622490.0,URA8,746.0
3229,10.0,623014.0,622550.0,SOD1,743.0
3230,10.0,623581.0,624603.0,ADO1,744.0
3231,10.0,624838.0,627015.0,ECM27,752.0
3232,10.0,627340.0,628326.0,YJR107W,700.0
3233,10.0,628712.0,629083.0,ABM1,700.0
3234,10.0,632941.0,629585.0,CPA2,746.0
3235,10.0,633615.0,635681.0,YMR1,833.0
3236,10.0,636706.0,635855.0,YJR111C,854.0
3237,10.0,637030.0,637635.0,NNF1,734.0
3238,10.0,638975.0,638232.0,RSM7,925.0
3241,10.0,640825.0,641664.0,YJR116W,925.0
3242,10.0,642007.0,643368.0,STE24,729.0
3243,10.0,644101.0,643490.0,ILM1,745.0
3244,10.0,646490.0,644304.0,JHD2,721.0
3245,10.0,647126.0,647476.0,YJR120W,700.0
3246,10.0,647607.0,649142.0,ATP2,893.0
3247,10.0,649776.0,651269.0,IBA57,767.0
3248,10.0,651901.0,652578.0,RPS5,737.0
3250,10.0,655963.0,654737.0,ENT3,760.0
3251,10.0,658689.0,656254.0,VPS70,700.0
3252,10.0,663059.0,658917.0,RSF2,1371.0
3254,10.0,665019.0,664000.0,YJR129C,746.0
3255,10.0,667137.0,665218.0,STR2,747.0
3256,10.0,667644.0,669293.0,MNS1,736.0
3257,10.0,669522.0,672668.0,NMD5,761.0
3258,10.0,672991.0,673620.0,XPT1,799.0
3259,10.0,675852.0,673729.0,SGM1,741.0
3260,10.0,676778.0,676059.0,MCM22,748.0
3261,10.0,678706.0,677441.0,TTI2,719.0
3262,10.0,683285.0,678957.0,MET5,772.0
3263,10.0,684567.0,689321.0,IML1,726.0
3264,10.0,690524.0,689445.0,HOM6,764.0
3265,10.0,695696.0,690750.0,HIR3,770.0
3266,10.0,695906.0,696949.0,YJR141W,733.0
3267,10.0,697141.0,698169.0,YJR142W,732.0
3268,10.0,700614.0,698326.0,PMT4,755.0
3269,10.0,700882.0,701691.0,MGM101,739.0
3270,10.0,703068.0,702027.0,RPS4A,728.0
3271,10.0,703885.0,704238.0,YJR146W,700.0
3272,10.0,704196.0,705272.0,HMS2,785.0
3273,10.0,705744.0,706874.0,BAT2,757.0
3275,10.0,709707.0,708811.0,DAN1,1200.0
3276,10.0,715740.0,712255.0,DAN4,1200.0
3277,10.0,719666.0,721297.0,DAL5,2900.0
3278,10.0,722815.0,723900.0,PGU1,1200.0
3280,10.0,727405.0,728271.0,AAD10,1200.0
3281,10.0,729596.0,728574.0,THI11,700.0
3283,10.0,732440.0,734143.0,HXT16,1200.0
3284,10.0,736044.0,737117.0,SOR1,1200.0
3285,10.0,739816.0,738008.0,MPH3,1200.0
3286,10.0,743999.0,742848.0,COS5,707.0
3288,11.0,439385.0,438777.0,MET14,1200.0
3289,11.0,437778.0,438544.0,DID4,774.0
3290,11.0,437492.0,437097.0,MRP17,717.0
3291,11.0,435580.0,436785.0,AUR1,1056.0
3292,11.0,434877.0,433093.0,BYE1,822.0
3293,11.0,431906.0,432720.0,RPL14A,754.0
3294,11.0,429302.0,430108.0,CAP1,737.0
3295,11.0,428551.0,427295.0,LAC1,824.0
3296,11.0,426242.0,426952.0,MRT4,758.0
3297,11.0,425875.0,421424.0,UFD4,806.0
3298,11.0,421216.0,420155.0,CCE1,704.0
3299,11.0,418310.0,420061.0,PRP40,776.0
3300,11.0,418023.0,417508.0,ARC19,725.0
3301,11.0,416913.0,411619.0,URB1,728.0
3302,11.0,408544.0,411483.0,PUT3,798.0
3303,11.0,407989.0,407465.0,ATP7,776.0
3304,11.0,407241.0,405190.0,HCS1,706.0
3305,11.0,404102.0,405091.0,SWD2,744.0
3306,11.0,402568.0,403518.0,RAM2,729.0
3307,11.0,402080.0,398832.0,SPT23,753.0
3308,11.0,398750.0,397344.0,MAK11,700.0
3309,11.0,397248.0,394726.0,CDC16,700.0
3310,11.0,393721.0,394554.0,YKL023W,732.0
3311,11.0,393140.0,392526.0,URA6,925.0
3312,11.0,392279.0,390240.0,PAN3,732.0
3313,11.0,389883.0,389380.0,GPX1,805.0
3314,11.0,387562.0,388905.0,YKL027W,786.0
3315,11.0,385758.0,387206.0,TFA1,737.0
3316,11.0,384725.0,382716.0,MAE1,737.0
3319,11.0,381858.0,380065.0,IXR1,871.0
3320,11.0,375456.0,378572.0,TTI1,1200.0
3321,11.0,371829.0,374105.0,TUL1,795.0
3322,11.0,369891.0,371390.0,UGP1,792.0
3324,11.0,369365.0,369721.0,AIM26,700.0
3325,11.0,365605.0,369117.0,RGT1,1200.0
3326,11.0,362622.0,364193.0,PTM1,867.0
3327,11.0,361828.0,361058.0,NFU1,742.0
3328,11.0,360143.0,360817.0,VPS24,800.0
3329,11.0,358475.0,359566.0,SPC42,846.0
3330,11.0,356748.0,357848.0,PHD1,970.0
3331,11.0,356322.0,356642.0,YKL044W,1200.0
3332,11.0,353493.0,355079.0,PRI2,771.0
3333,11.0,352624.0,351275.0,DCW1,923.0
3334,11.0,349463.0,351013.0,YKL047W,731.0
3335,11.0,349136.0,347214.0,ELM1,787.0
3336,11.0,346764.0,346075.0,CSE4,742.0
3337,11.0,345620.0,342852.0,YKL050C,700.0
3338,11.0,341312.0,342373.0,SFK1,835.0
3339,11.0,340546.0,339668.0,ASK1,723.0
3341,11.0,338753.0,336537.0,DEF1,801.0
3342,11.0,336157.0,335321.0,OAR1,732.0
3343,11.0,334915.0,334412.0,TMA19,743.0
3344,11.0,333969.0,330856.0,NUP120,755.0
3345,11.0,330166.0,330534.0,TOA2,734.0
3346,11.0,329443.0,328118.0,MPE1,770.0
3347,11.0,327487.0,326408.0,FBA1,724.0
3348,11.0,325771.0,326112.0,BLI1,724.0
3349,11.0,323228.0,325120.0,MSN4,1200.0
3351,11.0,317764.0,320673.0,MNR2,926.0
3352,11.0,317057.0,316437.0,YET1,736.0
3354,11.0,314812.0,315273.0,YNK1,770.0
3355,11.0,310199.0,313078.0,NUP100,1200.0
3356,11.0,307285.0,307827.0,YKL069W,1200.0
3358,11.0,305114.0,305884.0,YKL071W,1200.0
3359,11.0,299582.0,301882.0,STB6,903.0
3360,11.0,296430.0,299075.0,LHS1,748.0
3361,11.0,296193.0,294610.0,MUD2,709.0
3364,11.0,291453.0,292631.0,YKL077W,768.0
3365,11.0,288845.0,291052.0,DHR2,733.0
3366,11.0,286603.0,288573.0,SMY1,792.0
3367,11.0,285030.0,286208.0,VMA5,808.0
3368,11.0,282891.0,284455.0,TEF4,725.0
3369,11.0,282329.0,281025.0,RRP14,756.0
3371,11.0,280509.0,280859.0,HOT13,745.0
3372,11.0,279123.0,280127.0,MDH1,809.0
3373,11.0,278281.0,278664.0,SRX1,726.0
3374,11.0,277863.0,277189.0,CYT2,799.0
3375,11.0,275283.0,276998.0,CAB3,729.0
3376,11.0,273394.0,275043.0,MIF2,725.0
3377,11.0,271878.0,273209.0,CUE2,721.0
3378,11.0,270650.0,269718.0,YKL091C,734.0
3379,11.0,269459.0,266145.0,BUD2,776.0
3380,11.0,264789.0,265808.0,MBR1,700.0
3381,11.0,263349.0,264290.0,YJU3,723.0
3382,11.0,262277.0,263113.0,YJU2,880.0
3383,11.0,261132.0,261851.0,CWP1,1200.0
3385,11.0,256770.0,257843.0,MTC2,738.0
3386,11.0,256472.0,255720.0,UTP11,772.0
3387,11.0,255460.0,253697.0,YKL100C,715.0
3388,11.0,248920.0,253476.0,HSL1,958.0
3390,11.0,247682.0,246138.0,LAP4,757.0
3391,11.0,245373.0,243220.0,GFA1,902.0
3392,11.0,242583.0,239185.0,YKL105C,897.0
3393,11.0,237536.0,238891.0,AAT1,819.0
3394,11.0,236141.0,237070.0,YKL107W,700.0
3395,11.0,234426.0,235787.0,SLD2,759.0
3396,11.0,232227.0,233891.0,HAP4,1174.0
3397,11.0,229880.0,228939.0,KTI12,1173.0
3399,11.0,226570.0,228765.0,ABF1,867.0
3400,11.0,225875.0,224727.0,RAD27,733.0
3401,11.0,224455.0,223352.0,APN1,734.0
3403,11.0,222900.0,221344.0,PRR1,882.0
3404,11.0,220324.0,220974.0,SBA1,752.0
3407,11.0,217344.0,218318.0,OAC1,793.0
3408,11.0,214142.0,216700.0,DGR2,915.0
3409,11.0,212998.0,212495.0,SRP21,730.0
3411,11.0,210593.0,212332.0,SSH4,801.0
3412,11.0,208247.0,210130.0,RRN3,834.0
3413,11.0,205707.0,207749.0,YPK1,910.0
3414,11.0,203541.0,205253.0,PGM1,746.0
3415,11.0,201771.0,200884.0,PMU1,872.0
3416,11.0,200167.0,196349.0,MYO3,781.0
3417,11.0,196028.0,195288.0,SHE2,750.0
3419,11.0,194866.0,193574.0,RMA1,830.0
3420,11.0,193070.0,191679.0,YKL133C,728.0
3421,11.0,191442.0,189124.0,OCT1,752.0
3422,11.0,188640.0,186460.0,APL2,819.0
3424,11.0,185957.0,186292.0,CMC1,766.0
3425,11.0,185681.0,185286.0,MRPL31,805.0
3426,11.0,182958.0,184544.0,CTK1,893.0
3427,11.0,180779.0,182425.0,TGL1,967.0
3428,11.0,179667.0,180263.0,SDH3,738.0
3429,11.0,178515.0,179174.0,MRP8,768.0
3430,11.0,176781.0,178172.0,LTV1,754.0
3431,11.0,176481.0,175843.0,RPC25,752.0
3432,11.0,174213.0,175616.0,RPT1,731.0
3433,11.0,171783.0,173861.0,AVT3,722.0
3435,11.0,171129.0,169207.0,SDH1,852.0
3436,11.0,168829.0,167612.0,DBR1,719.0
3437,11.0,166544.0,167452.0,MCR1,768.0
3438,11.0,165930.0,164917.0,YKL151C,707.0
3439,11.0,164385.0,163642.0,GPM1,723.0
3441,11.0,161601.0,162335.0,SRP102,785.0
3442,11.0,161342.0,159456.0,RSM22,720.0
3443,11.0,158613.0,159212.0,RPS27A,732.0
3444,11.0,154991.0,158232.0,APE2,732.0
3445,11.0,154451.0,153816.0,RCN1,719.0
3446,11.0,153269.0,153706.0,ELF1,733.0
3447,11.0,150687.0,149386.0,KDX1,1200.0
3449,11.0,144401.0,145378.0,PIR3,791.0
3450,11.0,142819.0,141794.0,PIR1,791.0
3451,11.0,140691.0,137932.0,MCD4,747.0
3452,11.0,135705.0,134509.0,TPK3,1200.0
3453,11.0,134134.0,133721.0,MRP49,715.0
3454,11.0,133462.0,131288.0,KKQ8,709.0
3456,11.0,130634.0,131050.0,MRPL38,786.0
3457,11.0,127475.0,130261.0,NNK1,848.0
3458,11.0,125759.0,127042.0,EBP2,726.0
3459,11.0,122517.0,125543.0,SNU114,778.0
3460,11.0,122236.0,120380.0,TPO5,788.0
3461,11.0,118793.0,120304.0,ZRT3,752.0
3462,11.0,117986.0,115500.0,LST4,1044.0
3464,11.0,114627.0,113215.0,STE3,872.0
3465,11.0,112503.0,110464.0,COY1,716.0
3466,11.0,109269.0,110129.0,RPL17A,738.0
3467,11.0,107316.0,108599.0,PRS1,890.0
3468,11.0,100671.0,106826.0,FAS1,1030.0
3469,11.0,98721.0,99641.0,LOT5,861.0
3470,11.0,96757.0,98157.0,SPE1,879.0
3471,11.0,94499.0,96265.0,ASH1,1048.0
3472,11.0,93298.0,92744.0,MTR2,750.0
3473,11.0,91536.0,89284.0,YKL187C,1200.0
3474,11.0,88786.0,86225.0,PXA2,925.0
3475,11.0,84704.0,85903.0,HYM1,814.0
3476,11.0,82947.0,83550.0,CNB1,739.0
3477,11.0,81035.0,82639.0,DPH2,727.0
3478,11.0,80537.0,80160.0,ACP1,741.0
3479,11.0,79882.0,78866.0,SDS22,740.0
3480,11.0,78646.0,77258.0,MST1,738.0
3481,11.0,75821.0,77032.0,MIA40,741.0
3482,11.0,75534.0,74932.0,YKT6,747.0
3483,11.0,73865.0,70734.0,PEX1,733.0
3484,11.0,70220.0,68232.0,PTK1,821.0
3486,11.0,67466.0,63930.0,MNN4,765.0
3488,11.0,63359.0,55935.0,TOR2,886.0
3489,11.0,53704.0,55602.0,EAP1,734.0
3490,11.0,50051.0,53353.0,LOS1,740.0
3491,11.0,49809.0,49006.0,ADD66,722.0
3492,11.0,48194.0,48955.0,AIM27,734.0
3493,11.0,47157.0,47972.0,CBT1,724.0
3494,11.0,46295.0,42423.0,STE6,727.0
3495,11.0,39163.0,42237.0,UBA1,746.0
3496,11.0,38153.0,36699.0,TRP3,750.0
3497,11.0,34543.0,36414.0,SAC1,892.0
3498,11.0,34107.0,31960.0,DOA1,738.0
3499,11.0,31693.0,31082.0,YRA2,760.0
3500,11.0,30687.0,26827.0,OXP1,769.0
3501,11.0,25215.0,26159.0,URA1,1131.0
3502,11.0,22234.0,24084.0,JEN1,1200.0
3503,11.0,18339.0,17359.0,SRY1,1200.0
3504,11.0,14485.0,15708.0,COS9,1200.0
3505,11.0,11226.0,9091.0,FRE2,1200.0
3506,11.0,6107.0,7528.0,MCH2,711.0
3507,11.0,5620.0,3503.0,YKL222C,833.0
3509,11.0,2181.0,1810.0,PAU16,1200.0
3511,11.0,442722.0,440608.0,VPS1,745.0
3512,11.0,443232.0,444938.0,PAP1,922.0
3513,11.0,445381.0,446727.0,OSH6,798.0
3514,11.0,448036.0,446799.0,ECM9,746.0
3516,11.0,451217.0,450423.0,MRPL13,708.0
3517,11.0,451434.0,451988.0,MEH1,718.0
3518,11.0,452201.0,454078.0,RSC4,729.0
3519,11.0,457054.0,454352.0,FOX2,1085.0
3520,11.0,461239.0,458924.0,TOF2,814.0
3521,11.0,462696.0,461635.0,YKR011C,809.0
3523,11.0,463959.0,464948.0,PRY2,740.0
3524,11.0,466071.0,465367.0,YPT52,1200.0
3526,11.0,469717.0,471339.0,FCJ1,1200.0
3527,11.0,473349.0,471694.0,YKR017C,807.0
3528,11.0,475900.0,473723.0,YKR018C,725.0
3529,11.0,478063.0,476216.0,IRS4,789.0
3530,11.0,478338.0,478832.0,VPS51,729.0
3531,11.0,479234.0,481981.0,ALY1,775.0
3532,11.0,483139.0,482171.0,NTR2,754.0
3533,11.0,483419.0,485011.0,YKR023W,748.0
3534,11.0,487372.0,485144.0,DBP7,727.0
3535,11.0,487770.0,488618.0,RPC37,736.0
3536,11.0,489655.0,488738.0,GCN3,789.0
3537,11.0,491364.0,493661.0,BCH2,780.0
3538,11.0,494257.0,497358.0,SAP190,906.0
3539,11.0,499833.0,497578.0,SET3,713.0
3540,11.0,500282.0,501103.0,GMH1,762.0
3541,11.0,506395.0,501344.0,SPO14,805.0
3544,11.0,506898.0,507707.0,DAL80,700.0
3546,11.0,510633.0,508702.0,CAF4,730.0
3547,11.0,511797.0,510910.0,SPC34,728.0
3549,11.0,515063.0,516871.0,GAP1,1200.0
3551,11.0,518198.0,518950.0,YKR041W,707.0
3552,11.0,519527.0,520624.0,UTH1,910.0
3553,11.0,521712.0,520897.0,YKR043C,728.0
3554,11.0,522015.0,523346.0,UIP5,809.0
3556,11.0,525074.0,524223.0,PET10,709.0
3558,11.0,526640.0,525387.0,NAP1,719.0
3559,11.0,527231.0,526830.0,FMP46,713.0
3560,11.0,527815.0,530484.0,TRK2,724.0
3561,11.0,530946.0,532202.0,YKR051W,824.0
3562,11.0,533464.0,532550.0,MRS4,771.0
3563,11.0,535281.0,534067.0,YSR3,700.0
3564,11.0,547925.0,535647.0,DYN1,805.0
3565,11.0,548216.0,549091.0,RHO4,742.0
3566,11.0,549448.0,551367.0,TRM2,700.0
3567,11.0,551657.0,552242.0,RPS21A,738.0
3568,11.0,552770.0,554620.0,GLG1,852.0
3569,11.0,554987.0,556174.0,TIF1,747.0
3570,11.0,556518.0,557342.0,UTP30,745.0
3571,11.0,557677.0,558954.0,KTR2,782.0
3572,11.0,559666.0,560652.0,TFA2,767.0
3573,11.0,562297.0,560789.0,LAS1,709.0
3574,11.0,562547.0,565138.0,OAF3,744.0
3575,11.0,565892.0,565299.0,PAM17,729.0
3576,11.0,567198.0,566113.0,CCP1,715.0
3577,11.0,567918.0,570149.0,GPT2,793.0
3578,11.0,570909.0,570328.0,BET3,741.0
3579,11.0,571612.0,573393.0,MET1,857.0
3581,11.0,575980.0,574934.0,DRE2,743.0
3582,11.0,578123.0,576435.0,SIS2,847.0
3584,11.0,579209.0,579676.0,AIM29,742.0
3585,11.0,580750.0,579827.0,YKR075C,1082.0
3586,11.0,582283.0,583395.0,ECM4,777.0
3587,11.0,583653.0,584744.0,MSA2,739.0
3588,11.0,584952.0,586709.0,YKR078W,728.0
3589,11.0,589305.0,586789.0,TRZ1,909.0
3590,11.0,590395.0,591357.0,MTD1,763.0
3591,11.0,592540.0,591506.0,RPF2,723.0
3592,11.0,592825.0,596298.0,NUP133,751.0
3593,11.0,596822.0,596421.0,DAD2,764.0
3594,11.0,598890.0,597055.0,HBS1,744.0
3595,11.0,599681.0,599094.0,MRPL20,713.0
3596,11.0,599857.0,603072.0,PRP16,724.0
3597,11.0,604232.0,603195.0,OMA1,714.0
3598,11.0,605418.0,604405.0,TVP38,713.0
3599,11.0,608365.0,605633.0,TGL4,776.0
3600,11.0,608946.0,611066.0,PXL1,873.0
3601,11.0,611525.0,612265.0,SRL3,759.0
3602,11.0,613885.0,612665.0,SRP40,922.0
3603,11.0,615730.0,617535.0,PTR2,923.0
3604,11.0,618750.0,617996.0,RPL40B,738.0
3605,11.0,619805.0,625432.0,MLP1,871.0
3606,11.0,626793.0,630380.0,YKR096W,957.0
3607,11.0,631152.0,632801.0,PCK1,844.0
3608,11.0,635179.0,633026.0,UBP11,821.0
3609,11.0,635851.0,638286.0,BAS1,983.0
3610,11.0,639968.0,638901.0,SKG1,1051.0
3611,11.0,640540.0,642504.0,SIR1,710.0
3612,11.0,646356.0,649865.0,FLO10,1200.0
3613,11.0,653080.0,656736.0,NFT1,1200.0
3614,11.0,656836.0,657756.0,YKR104W,700.0
3615,11.0,660464.0,658716.0,VBA5,700.0
3616,11.0,661442.0,663289.0,YKR106W,700.0
3617,12.0,147890.0,150163.0,DNM1,751.0
3618,12.0,146291.0,147601.0,RTT109,728.0
3619,12.0,143201.0,146041.0,SFI1,751.0
3620,12.0,141073.0,142923.0,ORC3,706.0
3621,12.0,140546.0,137940.0,SPO75,700.0
3622,12.0,136586.0,137866.0,MMM1,738.0
3623,12.0,136299.0,134302.0,YLL007C,780.0
3624,12.0,131729.0,133987.0,DRS1,738.0
3625,12.0,131414.0,131205.0,COX17,749.0
3626,12.0,130613.0,129330.0,PSR1,904.0
3627,12.0,127523.0,128992.0,SOF1,727.0
3628,12.0,125534.0,127255.0,YEH1,753.0
3629,12.0,124714.0,122075.0,PUF3,969.0
3630,12.0,121322.0,121648.0,EMC6,718.0
3631,12.0,116432.0,121111.0,BPT1,826.0
3632,12.0,112847.0,115993.0,SDC25,700.0
3633,12.0,112234.0,112545.0,YLL017W,700.0
3634,12.0,111575.0,109902.0,DPS1,734.0
3635,12.0,107899.0,105686.0,KNS1,776.0
3637,12.0,100947.0,105347.0,SPA2,840.0
3638,12.0,100201.0,99044.0,HIF1,711.0
3639,12.0,98836.0,97997.0,POM33,752.0
3640,12.0,97485.0,95566.0,SSA2,730.0
3641,12.0,94747.0,95121.0,PAU17,1200.0
3642,12.0,88623.0,91349.0,HSP104,787.0
3643,12.0,87403.0,88155.0,ISA1,843.0
3644,12.0,84804.0,86564.0,TPO1,1094.0
3645,12.0,81461.0,83710.0,FRA1,806.0
3647,12.0,80205.0,77152.0,GPI13,759.0
3648,12.0,76747.0,74270.0,YLL032C,818.0
3649,12.0,73409.0,74101.0,IRC19,712.0
3650,12.0,73146.0,70633.0,RIX7,738.0
3651,12.0,68580.0,70478.0,GRC3,849.0
3652,12.0,68256.0,66745.0,PRP19,717.0
3654,12.0,66518.0,65775.0,ENT4,741.0
3655,12.0,65207.0,64062.0,UBI4,800.0
3656,12.0,63645.0,54211.0,VPS13,816.0
3657,12.0,53931.0,53131.0,SDH2,772.0
3658,12.0,52590.0,52087.0,ATG10,761.0
3659,12.0,49938.0,51947.0,FPS1,785.0
3661,12.0,48629.0,47859.0,RPL8B,723.0
3662,12.0,47463.0,46714.0,RNP1,700.0
3664,12.0,46265.0,41280.0,YBT1,879.0
3665,12.0,40666.0,41205.0,LDB18,708.0
3666,12.0,40414.0,39804.0,COF1,725.0
3667,12.0,39471.0,37333.0,FRE6,742.0
3668,12.0,36361.0,35912.0,AQY2,971.0
3669,12.0,35961.0,35503.0,YLL053C,700.0
3671,12.0,30109.0,31704.0,YCT1,1184.0
3672,12.0,28305.0,27409.0,YLL056C,902.0
3673,12.0,26994.0,25756.0,JLP1,714.0
3676,12.0,21839.0,21138.0,GTT2,1200.0
3677,12.0,17956.0,19707.0,MMP1,713.0
3678,12.0,17613.0,16639.0,MHT1,773.0
3679,12.0,16072.0,14648.0,AYT1,700.0
3680,12.0,13445.0,13083.0,PAU18,1200.0
3685,12.0,156334.0,154343.0,NOC3,737.0
3686,12.0,157730.0,156855.0,CMS1,718.0
3687,12.0,159505.0,157934.0,THI73,1011.0
3688,12.0,160049.0,161434.0,SSL1,741.0
3689,12.0,163893.0,161755.0,SSK1,880.0
3690,12.0,164392.0,165402.0,NSE1,709.0
3691,12.0,166083.0,165577.0,PAM18,803.0
3692,12.0,166537.0,167136.0,RLP24,842.0
3694,12.0,169103.0,169678.0,LOT6,796.0
3696,12.0,171339.0,171764.0,GAT3,1200.0
3697,12.0,174982.0,172268.0,PPR1,740.0
3698,12.0,175227.0,176744.0,BRE2,755.0
3699,12.0,177416.0,176802.0,PML1,738.0
3700,12.0,177608.0,178621.0,MEU1,710.0
3701,12.0,179606.0,178707.0,POM34,771.0
3702,12.0,180288.0,181481.0,PSR2,1004.0
3703,12.0,183405.0,181789.0,YEH2,739.0
3704,12.0,183623.0,184162.0,IRC25,744.0
3705,12.0,184926.0,184174.0,SDO1,703.0
3706,12.0,187129.0,185498.0,IZH3,858.0
3707,12.0,193281.0,187663.0,UBR2,898.0
3708,12.0,194452.0,195174.0,SNF7,774.0
3709,12.0,196472.0,195450.0,SED5,815.0
3710,12.0,198085.0,196829.0,AAT2,1200.0
3711,12.0,201315.0,199540.0,ADE16,863.0
3712,12.0,202590.0,201976.0,RPL15A,1200.0
3715,12.0,204991.0,208500.0,RAD5,1200.0
3716,12.0,208761.0,210269.0,RSC58,761.0
3717,12.0,211933.0,210512.0,SMF3,865.0
3718,12.0,214456.0,212369.0,MLH2,734.0
3719,12.0,222132.0,221521.0,YLR036C,753.0
3720,12.0,223059.0,222685.0,PAU23,1200.0
3721,12.0,225172.0,224921.0,COX12,761.0
3722,12.0,228596.0,225426.0,RIC1,700.0
3723,12.0,229582.0,228908.0,YLR040C,821.0
3725,12.0,230451.0,229966.0,YLR042C,784.0
3726,12.0,232013.0,231702.0,TRX1,738.0
3727,12.0,234081.0,232390.0,PDC1,955.0
3728,12.0,237703.0,235037.0,STU2,762.0
3729,12.0,238813.0,238001.0,YLR046C,868.0
3730,12.0,241407.0,239347.0,FRE8,939.0
3731,12.0,242232.0,243349.0,RPS0B,765.0
3732,12.0,245172.0,243886.0,YLR049C,891.0
3733,12.0,246072.0,245587.0,YLR050C,711.0
3734,12.0,246977.0,246324.0,FCF2,721.0
3735,12.0,247201.0,247953.0,IES3,741.0
3737,12.0,250978.0,248717.0,OSW2,700.0
3738,12.0,253080.0,251272.0,SPT8,784.0
3739,12.0,253861.0,254958.0,ERG3,774.0
3740,12.0,255306.0,257855.0,YLR057W,761.0
3741,12.0,259401.0,257992.0,SHM2,739.0
3742,12.0,260547.0,259738.0,REX2,703.0
3743,12.0,260979.0,262766.0,FRS1,736.0
3744,12.0,263194.0,263948.0,RPL22A,740.0
3746,12.0,264157.0,265254.0,YLR063W,700.0
3747,12.0,265456.0,266277.0,PER33,756.0
